States,RACIPE frequency,Boolean frequency
"""0010""",0.0708966666666678,0.1251
"""1101""",0.07232444444444529,0.1181
"""1001""",0.070543333333334,0.0908
"""1010""",0.19592484126983495,0.2864
"""0101""",0.26345134920635493,0.2848
"""1110""",0.03120793650793674,0
"""0111""",0.037643333333333466,0
"""0110""",0.037083333333333364,0.0948
"""1111""",0.03424166666666666,0
"""0001""",0.034517619047619054,0
"""0100""",0.03864333333333335,0
"""1011""",0.05681452380952446,0
"""0011""",0.01436166666666666,0
"""1000""",0.017178452380952378,0
"""1100""",0.013814999999999996,0
"""0000""",0.011352499999999975,0
