States,RACIPE frequency,Boolean frequency
"""0010""",0.21908333333333363,0.2365
"""1100""",0.023716666666666674,0
"""0110""",0.12386666666666656,0.2684
"""1110""",0.06403333333333337,0
"""1000""",0.020266666666666676,0
"""1010""",0.06521666666666671,0
"""1001""",0.12061666666666651,0.2665
"""0101""",0.05326666666666672,0
"""1101""",0.18733333333333316,0.2286
"""1111""",0.0157,0
"""0100""",0.01621666666666667,0
"""1011""",0.01,0
"""0001""",0.04004999999999999,0
"""0000""",0.020100000000000003,0
"""0011""",0.0089,0
"""0111""",0.011633333333333332,0
